,v,vw,o,c,h,l,t,n
4274,74984.0,452.5297,452.43,452.55,452.6,452.43,1700582280000,654
4275,376147.0,453.6443,452.55,452.68,452.76,452.54,1700582340000,1120
4276,106245.0,452.6895,452.68,452.695,452.735,452.66,1700582400000,1023
4277,127676.0,452.7083,452.6915,452.64,452.79,452.63,1700582460000,1096
4278,103457.0,452.6876,452.64,452.74,452.765,452.615,1700582520000,1033
4279,60546.0,452.7147,452.74,452.6881,452.77,452.67,1700582580000,567
4280,70610.0,452.6882,452.685,452.765,452.775,452.6532,1700582640000,678
4281,75587.0,452.7189,452.76,452.68,452.7701,452.67,1700582700000,606
4282,60356.0,452.6543,452.67,452.65,452.685,452.63,1700582760000,556
4283,121500.0,452.5725,452.65,452.54,452.65,452.47,1700582820000,1167
4284,160580.0,452.5456,452.535,452.555,452.615,452.48,1700582880000,1562
4285,84425.0,452.6546,452.559,452.6712,452.735,452.555,1700582940000,726
4286,118229.0,452.6322,452.675,452.56,452.71,452.53,1700583000000,1131
4287,207526.0,452.5277,452.565,452.505,452.595,452.49,1700583060000,1533
4288,123310.0,452.3915,452.51,452.44,452.51,452.32,1700583120000,1256
4289,167961.0,452.3798,452.45,452.44,452.46,452.32,1700583180000,919
4290,35531.0,452.4111,452.45,452.431,452.45,452.395,1700583240000,452
4291,128671.0,452.4611,452.43,452.46,452.5,452.405,1700583300000,1103
4292,89467.0,452.4334,452.46,452.4613,452.4901,452.37,1700583360000,858
4293,123597.0,452.5227,452.46,452.5801,452.59,452.425,1700583420000,877
4294,81169.0,452.5657,452.58,452.55,452.59,452.525,1700583480000,615
4295,105924.0,452.409,452.55,452.3509,452.55,452.315,1700583540000,1001
4296,61061.0,452.3737,452.36,452.38,452.44,452.325,1700583600000,651
4297,68424.0,452.3653,452.39,452.43,452.4303,452.33,1700583660000,646
4298,125130.0,452.3733,452.43,452.35,452.44,452.32,1700583720000,499
4299,114442.0,452.3814,452.35,452.45,452.455,452.31,1700583780000,1115
4300,116222.0,452.5112,452.455,452.51,452.555,452.44,1700583840000,856
4301,81504.0,452.4516,452.51,452.36,452.55,452.35,1700583900000,737
4302,63249.0,452.3703,452.365,452.425,452.43,452.3325,1700583960000,542
4303,126796.0,452.4631,452.42,452.4899,452.505,452.405,1700584020000,585
4304,98903.0,452.5353,452.485,452.59,452.595,452.4803,1700584080000,614
4305,162945.0,452.5187,452.591,452.5,452.6,452.47,1700584140000,721
4306,154149.0,452.5188,452.4901,452.4206,452.58,452.4206,1700584200000,1179
4307,73751.0,452.4308,452.43,452.43,452.4599,452.38,1700584260000,688
4308,80492.0,452.4688,452.44,452.54,452.56,452.4,1700584320000,804
4309,108625.0,452.5781,452.545,452.58,452.61,452.5329,1700584380000,935
4310,79737.0,452.6115,452.5709,452.629,452.67,452.5299,1700584440000,772
4311,71061.0,452.5945,452.62,452.52,452.65,452.52,1700584500000,707
4312,89266.0,452.5753,452.52,452.57,452.62,452.51,1700584560000,740
4313,49564.0,452.5379,452.58,452.505,452.615,452.48,1700584620000,511
4314,69473.0,452.5385,452.51,452.55,452.6,452.4888,1700584680000,641
4315,78421.0,452.5028,452.555,452.4606,452.56,452.46,1700584740000,692
4316,61338.0,452.4512,452.46,452.42,452.51,452.41,1700584800000,687
4317,127040.0,452.2756,452.41,452.28,452.4201,452.22,1700584860000,1201
4318,63556.0,452.3588,452.28,452.39,452.42,452.28,1700584920000,638
4319,47815.0,452.4409,452.385,452.46,452.48,452.37,1700584980000,599
4320,60789.0,452.4657,452.45,452.4273,452.51,452.4124,1700585040000,624
4321,44101.0,452.465,452.42,452.445,452.5,452.42,1700585100000,550
4322,79687.0,452.4983,452.45,452.46,452.5399,452.44,1700585160000,767
4323,61465.0,452.4331,452.46,452.4499,452.49,452.385,1700585220000,721
4324,77714.0,452.5631,452.45,452.675,452.68,452.41,1700585280000,777
4325,75786.0,452.6713,452.67,452.719,452.73,452.6,1700585340000,715
4326,117341.0,452.7425,452.715,452.76,452.78,452.68,1700585400000,980
4327,106986.0,452.8168,452.76,452.82,452.86,452.76,1700585460000,925
4328,92233.0,452.8255,452.82,452.8199,452.85,452.7901,1700585520000,866
4329,133060.0,452.8605,452.82,452.895,452.91,452.795,1700585580000,1113
4330,55080.0,452.87,452.8999,452.85,452.9,452.85,1700585640000,544
4331,72823.0,452.8757,452.85,452.89,452.91,452.84,1700585700000,618
4332,81215.0,452.8106,452.89,452.755,452.89,452.74,1700585760000,862
4333,100531.0,452.7571,452.76,452.76,452.79,452.72,1700585820000,880
4334,56696.0,452.7993,452.75,452.84,452.8465,452.74,1700585880000,538
4335,44829.0,452.8695,452.835,452.885,452.91,452.83,1700585940000,471
4336,58043.0,452.8978,452.89,452.91,452.92,452.87,1700586000000,585
4337,50376.0,452.8768,452.91,452.8699,452.9182,452.825,1700586060000,565
4338,174234.0,452.7902,452.86,452.835,452.86,452.7599,1700586120000,1360
4339,46886.0,452.8029,452.83,452.8203,452.84,452.765,1700586180000,423
4340,36582.0,452.846,452.83,452.86,452.88,452.805,1700586240000,425
4341,71198.0,452.8218,452.85,452.78,452.87,452.78,1700586300000,520
4342,66828.0,452.7984,452.7879,452.785,452.8305,452.765,1700586360000,611
4343,67993.0,452.7979,452.785,452.8222,452.83,452.76,1700586420000,554
4344,60146.0,452.8475,452.83,452.909,452.94,452.785,1700586480000,617
4345,54971.0,452.8557,452.91,452.9,452.91,452.81,1700586540000,518
4346,66934.0,452.9401,452.9,452.9727,453.0,452.85,1700586600000,745
4347,84297.0,452.9829,452.981,452.9601,453.0,452.9328,1700586660000,721
4348,59641.0,452.9768,452.96,452.9824,453.0,452.95,1700586720000,605
4349,53952.0,453.0022,452.98,453.0232,453.06,452.95,1700586780000,555
4350,57044.0,453.0139,453.0227,453.001,453.04,452.97,1700586840000,418
4351,91033.0,453.0351,453.0,453.04,453.07,453.0,1700586900000,903
4352,45268.0,453.0161,453.04,453.0,453.048,452.99,1700586960000,509
4353,123082.0,452.929,452.99,452.925,453.005,452.86,1700587020000,1129
4354,44628.0,452.9702,452.93,452.965,452.995,452.926,1700587080000,505
4355,47324.0,452.9577,452.969,452.94,452.99,452.93,1700587140000,480
4356,44507.0,452.9361,452.95,452.945,452.97,452.9114,1700587200000,511
4357,65841.0,452.9131,452.945,452.99,452.99,452.865,1700587260000,754
4358,45337.0,453.0115,452.9804,453.03,453.04,452.97,1700587320000,564
4359,56603.0,453.0062,453.02,453.03,453.04,452.965,1700587380000,543
4360,356781.0,453.8121,453.035,453.045,453.07,453.02,1700587440000,930
4361,64365.0,453.0456,453.045,453.03,453.085,453.02,1700587500000,639
4362,47525.0,453.0383,453.025,453.0355,453.06,453.01,1700587560000,511
4363,94478.0,453.0983,453.04,453.09,453.155,453.03,1700587620000,816
4364,80223.0,453.0793,453.1,453.1017,453.11,453.04,1700587680000,891
4365,85867.0,453.1539,453.1,453.13,453.2,453.1,1700587740000,846
4366,98456.0,453.1744,453.1338,453.165,453.22,453.13,1700587800000,776
4367,60773.0,453.1583,453.17,453.15,453.18,453.14,1700587860000,570
4368,176187.0,453.2354,453.155,453.2587,453.275,453.15,1700587920000,1321
4369,49405.0,453.2164,453.255,453.23,453.255,453.18,1700587980000,471
4370,62965.0,453.2275,453.2301,453.2,453.265,453.1936,1700588040000,602
4371,96239.0,453.1459,453.2,453.11,453.2,453.1,1700588100000,987
4372,107272.0,453.15,453.11,453.22,453.24,453.085,1700588160000,742
4373,51640.0,453.18,453.22,453.18,453.22,453.15,1700588220000,493
4374,93765.0,453.1686,453.1899,453.205,453.21,453.14,1700588280000,892
4375,62531.0,453.2343,453.195,453.26,453.29,453.18,1700588340000,624
4376,81465.0,453.2612,453.2599,453.261,453.29,453.23,1700588400000,765
4377,41107.0,453.1583,453.26,453.225,453.28,453.22,1700588460000,407
4378,89988.0,453.1905,453.215,453.185,453.22,453.16,1700588520000,849
4379,69502.0,453.236,453.19,453.29,453.3,453.18,1700588580000,681
4380,51715.0,453.2414,453.285,453.24,453.29,453.1843,1700588640000,607
4381,70793.0,453.3081,453.24,453.3176,453.35,453.24,1700588700000,672
4382,63930.0,453.3398,453.32,453.36,453.39,453.31,1700588760000,649
4383,81923.0,453.3412,453.36,453.33,453.385,453.32,1700588820000,676
4384,62189.0,453.3104,453.3308,453.34,453.34,453.28,1700588880000,594
4385,128115.0,453.428,453.34,453.4499,453.48,453.3301,1700588940000,967
4386,92110.0,453.4694,453.45,453.49,453.52,453.43,1700589000000,821
4387,97328.0,453.4852,453.5,453.46,453.515,453.4324,1700589060000,874
4388,81039.0,453.4341,453.4615,453.415,453.465,453.41,1700589120000,788
4389,92642.0,453.4631,453.42,453.45,453.5,453.4101,1700589180000,1005
4390,48383.0,453.4796,453.44,453.5,453.5057,453.43,1700589240000,597
4391,81505.0,453.4572,453.5,453.47,453.505,453.41,1700589300000,927
4392,47298.0,453.4831,453.46,453.47,453.52,453.45,1700589360000,542
4393,77005.0,453.5419,453.465,453.589,453.5899,453.465,1700589420000,827
4394,49392.0,453.5591,453.58,453.53,453.59,453.52,1700589480000,572
4395,33130.0,453.5393,453.535,453.5397,453.57,453.51,1700589540000,398
4396,142784.0,453.4202,453.535,453.385,453.56,453.35,1700589600000,1344
4397,135078.0,453.2644,453.39,453.2,453.4,453.15,1700589660000,1230
4398,123061.0,453.2319,453.21,453.21,453.29,453.18,1700589720000,1269
4399,105004.0,453.1413,453.21,453.101,453.245,453.04,1700589780000,1064
4400,68602.0,453.0959,453.1,453.09,453.13,453.035,1700589840000,744
4401,89401.0,453.0563,453.1,453.1099,453.13,453.0,1700589900000,969
4402,52090.0,453.0566,453.11,453.0298,453.115,453.01,1700589960000,609
4403,55249.0,453.1183,453.04,453.14,453.17,453.02,1700590020000,570
4404,110078.0,453.1789,453.14,453.21,453.24,453.119,1700590080000,953
4405,52800.0,453.216,453.21,453.26,453.26,453.16,1700590140000,571
4406,49541.0,453.206,453.26,453.1,453.27,453.1,1700590200000,574
4407,51221.0,453.1137,453.11,453.03,453.19,453.03,1700590260000,597
4408,51786.0,453.0598,453.04,453.075,453.095,453.01,1700590320000,522
4409,52494.0,453.0373,453.07,453.045,453.1019,452.99,1700590380000,569
4410,96448.0,452.9603,453.045,452.96,453.0451,452.9,1700590440000,848
4411,102933.0,452.9616,452.96,453.07,453.08,452.89,1700590500000,1044
4412,93552.0,452.9949,453.06,452.96,453.06,452.955,1700590560000,763
4413,76816.0,452.9076,452.96,452.9105,452.96,452.86,1700590620000,719
4414,49074.0,452.9862,452.92,453.06,453.07,452.91,1700590680000,580
4415,50882.0,453.0251,453.06,452.98,453.08,452.95,1700590740000,566
4416,49935.0,452.9607,452.975,452.92,453.03,452.885,1700590800000,566
4417,50004.0,452.8944,452.91,452.9,452.9299,452.86,1700590860000,582
4418,297925.0,453.9378,452.89,452.8612,452.91,452.8315,1700590920000,635
4419,111659.0,452.7821,452.86,452.78,452.875,452.73,1700590980000,1165
4420,76333.0,452.7425,452.76,452.72,452.7868,452.69,1700591040000,908
4421,68673.0,452.7526,452.71,452.79,452.83,452.685,1700591100000,749
4422,88560.0,452.7077,452.78,452.74,452.78,452.6414,1700591160000,759
4423,40583.0,452.7317,452.74,452.725,452.78,452.6822,1700591220000,485
4424,127942.0,452.8289,452.715,452.85,452.9,452.715,1700591280000,1087
4425,64875.0,452.8601,452.85,452.8409,452.895,452.82,1700591340000,689
4426,69216.0,452.8867,452.85,452.87,452.9467,452.825,1700591400000,824
4427,53717.0,452.8547,452.87,452.875,452.91,452.79,1700591460000,843
4428,62721.0,452.8733,452.87,452.9,452.92,452.83,1700591520000,901
4429,110548.0,452.9959,452.91,453.0499,453.06,452.91,1700591580000,1077
4430,102081.0,453.1217,453.05,453.1397,453.16,453.04,1700591640000,896
4431,77394.0,453.0515,453.1388,453.065,453.1388,452.973,1700591700000,834
4432,55222.0,453.0882,453.07,453.1193,453.14,453.035,1700591760000,579
4433,117170.0,453.0498,453.12,453.0501,453.12,452.99,1700591820000,1017
4434,40083.0,453.0539,453.05,453.1503,453.16,452.9701,1700591880000,538
4435,60420.0,453.1735,453.16,453.195,453.21,453.13,1700591940000,553
4436,48693.0,453.1786,453.19,453.21,453.21,453.14,1700592000000,546
4437,62411.0,453.2326,453.21,453.24,453.27,453.21,1700592060000,714
4438,52952.0,453.2695,453.24,453.29,453.295,453.2301,1700592120000,578
4439,76054.0,453.3291,453.28,453.3177,453.35,453.28,1700592180000,672
4440,56323.0,453.287,453.32,453.28,453.34,453.23,1700592240000,552
4441,64888.0,453.3308,453.28,453.355,453.365,453.28,1700592300000,554
4442,73342.0,453.3803,453.35,453.405,453.4099,453.3401,1700592360000,617
4443,74604.0,453.3203,453.4,453.2797,453.4,453.2227,1700592420000,705
4444,40277.0,453.2589,453.28,453.25,453.308,453.22,1700592480000,429
4445,49198.0,453.3656,453.24,453.415,453.42,453.23,1700592540000,493
4446,56659.0,453.3962,453.4,453.405,453.42,453.375,1700592600000,628
4447,68608.0,453.4306,453.405,453.445,453.455,453.4,1700592660000,717
4448,70585.0,453.4513,453.45,453.4829,453.49,453.425,1700592720000,706
4449,74934.0,453.5171,453.48,453.555,453.57,453.48,1700592780000,719
4450,71296.0,453.5296,453.555,453.4799,453.57,453.47,1700592840000,813
4451,48084.0,453.5193,453.4799,453.52,453.55,453.4799,1700592900000,606
4452,49086.0,453.5278,453.515,453.495,453.55,453.495,1700592960000,585
4453,87298.0,453.4147,453.5,453.435,453.5,453.37,1700593020000,758
4454,53198.0,453.376,453.4399,453.34,453.44,453.315,1700593080000,604
4455,128823.0,453.2884,453.339,453.24,453.339,453.24,1700593140000,1007
4456,371927.0,453.1153,453.26,453.17,453.29,452.8997,1700593200000,3092
4457,149203.0,453.2489,453.1504,453.375,453.44,453.1,1700593260000,1484
4458,164501.0,453.2982,453.37,453.21,453.4,453.21,1700593320000,1382
4459,129701.0,453.3743,453.21,453.43,453.48,453.2,1700593380000,1175
4460,76942.0,453.4082,453.4383,453.38,453.49,453.31,1700593440000,724
4461,93540.0,453.2478,453.389,453.28,453.389,453.18,1700593500000,901
4462,61330.0,453.3079,453.31,453.36,453.38,453.26,1700593560000,644
4463,47253.0,453.3116,453.35,453.35,453.365,453.255,1700593620000,510
4464,372287.0,453.8031,453.33,453.035,453.33,452.99,1700593680000,1233
4465,63140.0,453.1059,453.035,453.1,453.16,453.03,1700593740000,615
4466,113911.0,453.0663,453.105,452.9801,453.15,452.97,1700593800000,1163
4467,104548.0,453.0196,452.985,453.05,453.11,452.93,1700593860000,1001
4468,136139.0,453.1338,453.05,453.2299,453.24,453.05,1700593920000,783
4469,75159.0,453.3185,453.23,453.37,453.37,453.23,1700593980000,750
4470,60365.0,453.3576,453.36,453.37,453.41,453.315,1700594040000,652
4471,135758.0,453.4561,453.39,453.45,453.555,453.365,1700594100000,1212
4472,69163.0,453.4546,453.451,453.485,453.5,453.41,1700594160000,616
4473,77455.0,453.4253,453.48,453.43,453.48,453.35,1700594220000,800
4474,81062.0,453.22,453.42,453.2,453.425,453.1185,1700594280000,797
4475,61924.0,453.1589,453.18,453.2,453.2101,453.09,1700594340000,653
4476,72580.0,453.1816,453.21,453.15,453.24,453.1,1700594400000,607
4477,46498.0,453.1267,453.14,453.15,453.2,453.06,1700594460000,469
4478,55968.0,453.2087,453.14,453.1526,453.25,453.13,1700594520000,606
4479,43016.0,453.1742,453.16,453.16,453.23,453.13,1700594580000,487
4480,312927.0,453.9457,453.16,453.195,453.245,453.125,1700594640000,691
4481,31416.0,453.1577,453.195,453.16,453.2,453.115,1700594700000,407
4482,74416.0,453.2142,453.16,453.255,453.275,453.16,1700594760000,933
4483,60330.0,453.1973,453.2705,453.14,453.29,453.115,1700594820000,508
4484,83045.0,453.1622,453.13,453.19,453.23,453.1,1700594880000,679
4485,58594.0,453.2238,453.2,453.25,453.28,453.165,1700594940000,653
4486,79188.0,453.2316,453.25,453.164,453.2998,453.14,1700595000000,774
4487,49158.0,453.2178,453.17,453.23,453.25,453.16,1700595060000,422
4488,81892.0,453.1455,453.22,453.0401,453.22,453.0401,1700595120000,842
4489,89564.0,453.0851,453.05,453.1,453.18,452.98,1700595180000,784
4490,39436.0,453.1348,453.1,453.175,453.18,453.0799,1700595240000,440
4491,45157.0,453.191,453.17,453.2255,453.245,453.1417,1700595300000,490
4492,63751.0,453.1684,453.22,453.2,453.22,453.13,1700595360000,745
4493,44353.0,453.126,453.1941,453.1,453.21,453.08,1700595420000,728
4494,34119.0,453.117,453.11,453.115,453.15,453.08,1700595480000,361
4495,92949.0,453.0462,453.11,453.0499,453.14,452.98,1700595540000,853
4496,87881.0,453.0232,453.05,453.0401,453.085,452.955,1700595600000,861
4497,58422.0,453.1057,453.045,453.12,453.15,453.045,1700595660000,490
4498,83715.0,453.0384,453.11,453.0199,453.115,453.0199,1700595720000,712
4499,187538.0,452.9772,453.01,452.915,453.03,452.915,1700595780000,1100
4500,151744.0,452.9569,452.92,453.0,453.015,452.885,1700595840000,1176
4501,104254.0,453.0135,453.0,452.985,453.08,452.9799,1700595900000,884
4502,88881.0,453.1039,452.99,453.17,453.18,452.99,1700595960000,845
4503,72770.0,453.15,453.17,453.105,453.189,453.1,1700596020000,662
4504,146928.0,453.1364,453.11,453.12,453.15,453.07,1700596080000,769
4505,34937.0,453.1344,453.11,453.1,453.18,453.055,1700596140000,451
4506,79161.0,453.0446,453.11,453.01,453.11,452.9801,1700596200000,653
4507,137848.0,452.8852,453.0099,452.93,453.01,452.82,1700596260000,1213
4508,97016.0,452.8986,452.935,452.86,452.935,452.84,1700596320000,889
4509,89079.0,452.8989,452.85,452.93,452.955,452.82,1700596380000,982
4510,86043.0,452.9495,452.94,453.004,453.02,452.89,1700596440000,659
4511,236864.0,453.0146,453.0,452.985,453.06,452.93,1700596500000,1215
4512,81876.0,453.0493,452.98,453.115,453.12,452.95,1700596560000,759
4513,127082.0,453.1792,453.11,453.22,453.22,453.09,1700596620000,1079
4514,103862.0,453.274,453.22,453.28,453.32,453.215,1700596680000,838
4515,50935.0,453.2655,453.285,453.305,453.325,453.22,1700596740000,594
4516,73750.0,453.3315,453.31,453.36,453.38,453.29,1700596800000,694
4517,95881.0,453.3816,453.36,453.42,453.435,453.33,1700596860000,734
4518,202218.0,453.5342,453.42,453.52,453.65,453.41,1700596920000,1419
4519,98975.0,453.4879,453.51,453.4572,453.56,453.42,1700596980000,956
4520,131571.0,453.4416,453.455,453.4475,453.49,453.39,1700597040000,856
4521,73531.0,453.4801,453.4599,453.525,453.53,453.4217,1700597100000,612
4522,162193.0,453.4697,453.52,453.485,453.52,453.42,1700597160000,1198
4523,74092.0,453.5366,453.4988,453.55,453.58,453.4988,1700597220000,772
4524,90264.0,453.5091,453.555,453.46,453.56,453.46,1700597280000,889
4525,113833.0,453.3646,453.46,453.32,453.489,453.3,1700597340000,930
4526,60936.0,453.3973,453.319,453.45,453.46,453.319,1700597400000,556
4527,57720.0,453.4943,453.46,453.47,453.55,453.42,1700597460000,719
4528,76536.0,453.4828,453.47,453.46,453.525,453.4529,1700597520000,766
4529,66768.0,453.4397,453.46,453.3901,453.49,453.385,1700597580000,601
4530,98717.0,453.3522,453.39,453.31,453.39,453.3,1700597640000,822
4531,107496.0,453.3603,453.32,453.42,453.42,453.29,1700597700000,692
4532,61971.0,453.3879,453.4237,453.4,453.43,453.35,1700597760000,502
4533,75288.0,453.445,453.385,453.46,453.495,453.375,1700597820000,643
4534,70111.0,453.4358,453.45,453.4494,453.47,453.4,1700597880000,501
4535,65512.0,453.3693,453.445,453.36,453.445,453.305,1700597940000,557
4536,53340.0,453.3938,453.36,453.385,453.45,453.345,1700598000000,590
4537,96487.0,453.3563,453.39,453.34,453.4,453.3018,1700598060000,735
4538,94877.0,453.2836,453.345,453.24,453.35,453.21,1700598120000,867
4539,107438.0,453.2306,453.24,453.211,453.28,453.2,1700598180000,939
4540,61488.0,453.2616,453.215,453.27,453.29,453.215,1700598240000,733
4541,134082.0,453.1611,453.265,453.15,453.265,453.063,1700598300000,1149
4542,111919.0,453.2281,453.155,453.285,453.3,453.15,1700598360000,1224
4543,57219.0,453.2372,453.28,453.29,453.3,453.18,1700598420000,746
4544,64912.0,453.3114,453.285,453.32,453.35,453.285,1700598480000,737
4545,56393.0,453.3035,453.32,453.27,453.3471,453.255,1700598540000,629
4546,114848.0,453.2119,453.275,453.11,453.3,453.09,1700598600000,1182
4547,106763.0,453.0914,453.115,453.1,453.115,453.0504,1700598660000,897
4548,105615.0,453.0696,453.1,453.05,453.15,453.0,1700598720000,1080
4549,153435.0,452.9577,453.055,452.97,453.075,452.89,1700598780000,1380
4550,165032.0,453.0361,452.97,453.0501,453.08,452.97,1700598840000,1154
4551,161760.0,453.0933,453.055,453.04,453.16,453.02,1700598900000,1578
4552,80259.0,453.0465,453.045,453.055,453.12,452.98,1700598960000,909
4553,115333.0,453.074,453.055,453.08,453.12,453.04,1700599020000,926
4554,161987.0,453.0271,453.075,453.03,453.09,452.98,1700599080000,1179
4555,182774.0,453.0527,453.01,453.12,453.145,452.995,1700599140000,1013
4556,101753.0,453.1111,453.11,453.145,453.16,453.06,1700599200000,1071
4557,133305.0,453.1571,453.15,453.165,453.2,453.125,1700599260000,1168
4558,96870.0,453.1385,453.17,453.145,453.18,453.09,1700599320000,1000
